,Place Name,Postal Code,Town Name,Region 1,Region 2,City / Town
8714,Piet Retief,2380,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8715,Iswepe,2382,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8716,Inthuthuko,2383,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8717,Msibi,2384,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8718,Commondale,2385,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8719,Dirkiesdorp,2386,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8720,Moolman,2387,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8721,Entumbane,2388,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8722,Emgulatshani,2389,Piet Retief,Mpumalanga,Gert Sibande (DC30),Piet Retief
8723,Azalea,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8724,Dennisfield,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8725,Dindi,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8726,Etafuleni,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8727,Haymarket,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8728,Hopewell,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8729,Kwa Dada,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8730,Kwa Magwagwa,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8731,Kwa Pata,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8732,Mpande,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8733,Mpumelelo,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8734,Mpumuza,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8735,Nkanyezini,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8736,Noshezi,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8737,Nthuthukoville,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8738,Nxamalala,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8739,Payipini,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8740,Qanda,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8741,Southgate,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8742,Sweetwaters,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8743,Tamboville,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8744,Hayfields,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8745,Panorama Gardens,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8746,Site Eleven,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8747,Willowton,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8748,Woodlands,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8749,Pietermaritzburg,3200,Pietermaritzburg,KwaZulu-Natal,Sisonke (DC43),Pietermaritzburg
8750,Esigodini,3201,Edendale,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8751,Nhlazatshe,3201,Edendale,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8752,Hayfields,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8753,Panorama Gardens,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8754,Site Eleven,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8755,Willowton,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8756,Woodlands,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8757,Pietermaritzburg,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8758,Bisley,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8759,Glenwood,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8760,Oribi,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8761,Dorpspruit,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8762,Luxmi,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8763,Scottsville,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8764,Sobantu,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8765,Ashdown,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8766,Plessislaer,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8767,Edendale,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8768,Imbali,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8769,Willowfontein,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8770,Chase Valley,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8771,Hilton,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8772,Copesville,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8773,Plain Hills,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8774,Hayfields,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8775,Allandale,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8776,Allandale Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8777,Athlone,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8778,Bakerville Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8779,Belfort,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8780,Bellevue,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8781,Bisley Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8782,Blackridge,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8783,Bombay Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8784,Boughton,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8785,Buffer Strip,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8786,Chase Valley Downs,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8787,Chase Valley Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8788,Chasedene,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8789,Cinderella Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8790,Claredon,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8791,Clarendon,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8792,Cleland,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8793,Darjeling Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8794,Dunveria,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8795,Eastwood,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8796,Epworth,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8797,Fairmead,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8798,Fillian Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8799,Foxhill,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8800,Grange,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8801,Hazelmere,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8802,Lester Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8803,Lincoln Meade,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8804,Manor,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8805,Masons Mill,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8806,Meadows,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8807,Montrose,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8808,Mount View,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8809,Mountain Rise,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8810,Napierville,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8811,Newholme,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8812,Northdale,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8813,Northern Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8814,Oak Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8815,Oak View,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8816,Orient Heights,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8817,Peacehaven,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8818,Pelham,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8819,Pentrich,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8820,Prestbury,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8821,Raisethorpe,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8822,Ridge Park,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8823,Samanaville,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8824,Sandhurst,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8825,Scottsville Ext 2,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8826,Signal Hill,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8827,Sunnyside,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8828,Thembalihle,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8829,Town Bush Valley,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8830,Town Valley,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8831,Upper Ferncliffe,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8832,Wembley,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8833,Westgate,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8834,Whispers,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8835,Worlds View,3201,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8836,Slangspruit,3201,SLANGSPRUIT,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8837,Winterskloof,3201,Winterskloof,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8838,Cascades,3202,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8839,Bisley,3203,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8840,Oribi,3205,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8841,Dorpspruit,3206,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8842,Luxmi,3207,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8843,Scottsville,3209,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8844,Sobantu,3210,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8845,Boston,3211,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8846,Ashburton,3213,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8847,Lynfield Park,3213,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8848,Mbabazane,3214,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8849,Claridge,3215,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8850,Ashdown,3216,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8851,Plessislaer,3216,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8852,Imbali,3219,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8853,Willowfontein,3219,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8854,Cramond,3220,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8855,Khan Road,3221,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8856,Mpolweni,3225,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8857,Msunduzi,3231,Pietermaritzburg,KwaZulu-Natal,iLembe (DC29),Pietermaritzburg
8858,Chase Valley,3231,Pietermaritzburg,KwaZulu-Natal,iLembe (DC29),Pietermaritzburg
8859,Cumberwood,3235,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8860,Hilton,3245,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8861,Winterskloof,3245,Winterskloof,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8862,Copesville,3254,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8863,City Treasurer,3292,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8864,Natal Witness,3293,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8865,African Enterprise,3294,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8866,Receiver Of Revenue,3295,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8867,Natal University,3296,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8868,Capital City,3316,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8869,Hayfields,3317,Pietermaritzburg,KwaZulu-Natal,Umgungundlovu (DC22),Pietermaritzburg
8870,Dansville,7320,Piketberg,Western Cape,West Coast (DC1),Piketberg
8871,Steynsrus,7320,Piketberg,Western Cape,West Coast (DC1),Piketberg
8872,Piketberg,7320,Piketberg,Western Cape,West Coast (DC1),Piketberg
8873,De Hoek,7321,Piketberg,Western Cape,West Coast (DC1),Piketberg
8874,Wittewater,7322,Piketberg,Western Cape,West Coast (DC1),Piketberg
8875,Goedverwag,7323,Piketberg,Western Cape,West Coast (DC1),Piketberg
8876,Aurora,7325,Piketberg,Western Cape,West Coast (DC1),Piketberg
8877,Eendekuil,7335,Piketberg,Western Cape,West Coast (DC1),Piketberg
8878,Het Kruis,8100,Piketberg,Western Cape,West Coast (DC1),Piketberg
8879,Redelinghuys,8105,Piketberg,Western Cape,West Coast (DC1),Piketberg
8880,Elands Bay,8110,Piketberg,Western Cape,West Coast (DC1),Piketberg
8881,Paleisheuwel,8115,Piketberg,Western Cape,West Coast (DC1),Piketberg
8882,Klipspruit,1837,Pimville,Gauteng,City of Johannesburg (JHB),Pimville
8883,Howard Place,7450,Pinelands,Western Cape,City of Cape Town (CPT),Pinelands
8884,Lower Molweni,3600,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8885,Dassenhoek,3600,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8886,Nazareth,3600,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8887,Pinetown,3600,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8888,Pinetown South,3600,PINETOWN SOUTH,KwaZulu-Natal,eThekwini (ETH),Pinetown
8889,Clernaville,3602,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8890,Gillitts,3603,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8891,Ashwood,3605,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8892,Emmaus,3605,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8893,Mpola,3605,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8894,Coffee Farm,3607,COFFEE FARM,KwaZulu-Natal,eThekwini (ETH),Pinetown
8895,Kwandengezi,3607,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8896,Westmead,3608,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8897,Klaarwater Ext 2,3609,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8898,Luganda,3609,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8899,St Wendolins,3609,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8900,Umbhedula,3609,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8901,Klaarwater,3609,St Wendolins,KwaZulu-Natal,eThekwini (ETH),Pinetown
8902,Stanfield,3613,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8903,Sarnia,3615,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8904,Caversham Glen,3616,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8905,Pinecraft,3617,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8906,Kwa-mahlangu,3620,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8907,New Germany,3620,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8908,Western Buffer Strip,3620,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8909,Thornwood,3621,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8910,Everton,3625,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8911,Nqetho,3651,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8912,Link Hills,3652,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8913,Waterfall,3652,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8914,Waterfall Ext 1,3652,Pinetown,KwaZulu-Natal,eThekwini (ETH),Pinetown
8915,Platfontein,8346,Platfontein,Northern Cape,Frances Baard (DC9),Platfontein
8916,Platwal,304,PLATWAL,North West,Bojanala Platinum (DC37),Platwal
8917,New Horizons,6600,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8918,Industrial Area,6600,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8919,Plettenberg Bay,6600,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8920,The Crags,6602,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8921,Wittedrif,6603,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8922,Harkerville,6604,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8923,Kranshoek,6605,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8924,Kwa-nokothula,6605,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8925,New Horizons,6606,Plettenberg Bay,Western Cape,Eden (DC4),Plettenberg Bay
8926,Ipelegeng,386,Podiphatshwa,Limpopo,Waterberg (DC36),Podiphatshwa
8927,Podiphatshwa,386,Thabazimbi,Limpopo,Waterberg (DC36),Podiphatshwa
8928,Poelong,9874,POELONG,Free State,Thabo Mofutsanyane (DC19),Poelong
8929,Pofadder,8890,Pofadder,Northern Cape,Namakwa (DC6),Pofadder
8930,Onseepkans,8892,Pofadder,Northern Cape,Namakwa (DC6),Pofadder
8931,Pokwani,8565,POKWANI,North West,Bophirima (DC39),Pokwani
8932,Koringpunt,632,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8933,Westenburg,697,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8934,Bendor Park,698,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8935,Doornbult,699,DOORNBULT,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8936,Pietersburg,699,Pietersburg,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8937,Polokwane,699,POLOKWANE,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8938,Westenburg,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8939,Bendor Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8940,Ladanna,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8941,Seshego,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8942,Pietersburg North,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8943,Polokwane North,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8944,Superbia,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8945,Faunapark,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8946,Annadale,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8947,"Bendor Park Ext 1, 6, 7, 8, 23",699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8948,Blood River,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8949,Capricorn,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8950,Eduan Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8951,Famo Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8952,Florapark,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8953,Florapark Ext 11,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8954,Futura,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8955,Futura Ext 18,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8956,Gamamadila,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8957,Hospitaalpark,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8958,Industria,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8959,"Industria Ext 19, 20",699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8960,Ivy Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8961,Ivy Park Ext 19,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8962,Ivydale,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8963,Janalet,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8964,Laboria Ind,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8965,Ladine,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8966,Ladine Ext 16,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8967,Moregloed,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8968,Nirvana,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8969,Pemmo Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8970,Peninapark,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8971,Pietersburg Ext 29,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8972,Polokwane Ext 29,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8973,Premier Park,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8974,Ramangwana,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8975,Seshego 3,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8976,Seshego Zone 4,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8977,Sterpark,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8978,Superbia Ext 20,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8979,Tshibedi,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8980,Welgelegen,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8981,Welgelegen Ext 1,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8982,Wesburg,699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
8983,"Westenburg Ext 1, 15, 17, 19",699,Polokwane,Limpopo,Capricorn (DC35),Polokwane (Pietersburg)
